loss_fn,metric,param_a,param_b,param_c,param_d,param_e,r2_train,adj_r2_train,r2_test,adj_r2_test,f_stat,f_pval,t_stat,t_pval,400m_mae,400m_rmse,400m_bias,1b_mae,1b_rmse,1b_bias,400m_boot_ci_lo,400m_boot_ci_hi,1b_boot_ci_lo,1b_boot_ci_hi,400m_delta_ci_lo,400m_delta_ci_hi,1b_delta_ci_lo,1b_delta_ci_hi
bce,precision@10,0.09718709878126941,-6990655.947171554,-1.1692627540671592,-0.22205571580460126,-0.2023109951282214,0.9004063184293027,0.8984438813540181,0.48663213857808607,0.46589000276305925,458.82047876551076,1.9326675638963717e-100,4.689303186859066,8.439281854806782e-06,0.003646784369031215,0.00492408317242718,0.001700792200753171,0.004513041226407931,0.006579179528341409,0.0031738402722469314,0.05579065474371812,0.05866027430704621,0.056098757324995745,0.059875896231444986,0.055207629331688574,0.059023603027469215,0.0553399201636598,0.05969549156496363
bce,precision@50,0.017175149296880805,-113168509.59081745,-1.480466240657437,-0.04094443860859264,-0.30757458014222694,0.8627691280521965,0.860065071462092,-0.15930257868759612,-0.2061430869173979,319.06474561571713,2.5041012701693048e-86,2.653532170972668,0.009227823936164887,0.0005855041724075876,0.00076065445439273,0.00016530042085792165,0.0007125974557716732,0.0010156668928636274,0.0002886392044693233,nan,nan,nan,nan,0.013950023092921569,0.014435770679355388,0.013948294954434351,0.014468427598426724
bce,precision@100,0.006928366765749,-0.30555958876937744,-1.3515589238976837,-0.0008684079838716858,-3.1451819576054008,nan,nan,nan,nan,-50.75,1.0,1.1510109805366047,0.25239273129544293,1.2159615628762546e-11,6.174366247559289e-11,7.211224439433408e-12,1.2593835863317509e-11,6.168583337949268e-11,6.698055071322997e-12,nan,nan,nan,nan,0.006928366749590947,0.006928366780458068,0.006928366749818972,0.006928366781256382
bce,ndcg@1,0.6777640224437974,-23931096.11749047,-1.1521674098919072,-0.9422666690462679,-0.07981228827424687,0.9086240769861563,0.906823566187854,0.5528868360955088,0.5348216577559335,504.64794648434065,3.118597676178317e-104,9.94520863318601,9.795434246421796e-17,0.018163882606738103,0.02271513062761635,0.014025293620768832,0.0235852959367166,0.029766480397908995,0.023036821814881283,nan,nan,nan,nan,0.1904594885661623,0.20594589649574296,0.19126394516700285,0.2089720312915574
bce,ndcg@2,0.7835755670463099,-9027172.484668678,-1.0763928655040114,-1.1541383406418384,-0.09492699804553269,0.9103802104224018,0.9086143032386068,0.6359590981284693,0.6212503748205287,515.5311778425076,4.3587448051150275e-105,7.3857451589288905,4.087583033571529e-11,0.01901992719851564,0.02618363771547428,0.012561908185754006,0.02409823312800716,0.03357971818056496,0.022872213678666133,nan,nan,nan,nan,0.25511512586402474,0.2758903658145875,0.2564661161862295,0.2807721611794102
bce,ndcg@5,0.768374135528857,-19625378.4822427,-1.113780252856726,-1.3129975863128704,-0.13014600316054606,0.9089298688299979,0.9071353834867466,0.6034967603707361,0.5874764274564224,506.5128407140883,2.219927105474583e-104,6.704964695503647,1.1049103318066736e-09,0.022691098916730507,0.03129320694604179,0.013815340493442723,0.02837569831247988,0.04073808170175603,0.02623002365556515,nan,nan,nan,nan,0.31879637425701934,0.34342644805817235,0.32015050071333345,0.34866335255913855
bce,ndcg@10,0.7439232661289715,-29561539.761388328,-1.1369680131649191,-1.4025174702284184,-0.15470770966857378,0.907690953488581,0.9058720560203757,0.5732358186618292,0.5559928214360446,499.0336010441515,8.73746500933414e-104,6.381513084134587,5.091026412838374e-09,0.024070343411920048,0.03316021543936465,0.014664214664114892,0.029759324854895023,0.04365134667853828,0.02660246993681859,0.35743655736602414,0.39086747773057406,0.3562783960592604,0.4022644233522798,0.35190395434816735,0.37766120957998317,0.3531388354173731,0.38277253394633526
bce,ndcg@50,0.6841933597434631,-52928529.83844576,-1.1819748711576563,-1.308979163383239,-0.17857714890331292,0.9086280773578457,0.9068276453846013,0.5275783273937673,0.5084905830460407,504.6722624684769,3.104783850941503e-104,6.147482298866677,1.5095579774481187e-08,0.02142691766370379,0.029531422035172054,0.013116796112220433,0.026993885261364474,0.040060979653207554,0.02334901423337587,nan,nan,nan,nan,0.38461853408460456,0.40682704208035336,0.3854799551212011,0.4107275925242922
bce,ndcg@100,0.6902170216496162,-25042022.155941304,-1.1443330937346214,-1.0561340944962134,-0.1500089757839994,0.9096089163442379,0.9078278112475726,0.5729836072860386,0.5557304197016362,510.69918223651433,1.0393147835719683e-104,6.787088647703261,7.464399925570601e-10,0.0180708845009504,0.024984635397595892,0.011712330880341106,0.02267480690121077,0.03315060531119159,0.020922282171543297,nan,nan,nan,nan,0.3837292185762693,0.4028278800948307,0.3846480773600756,0.40657229738417594
bce,MAP,0.6912383476350615,-22315101.199645746,-1.129650673985164,-1.1670651552210052,-0.13300825820129386,0.9099594888839256,0.9081852916205547,0.589430241657956,0.572841564553227,512.8851834406672,7.008370665792973e-105,7.271657294928234,7.150672748977378e-11,0.020387373033985454,0.028108124215864564,0.013753622721211972,0.02577629386880814,0.036875038655718596,0.02443728303945404,0.30517086998505355,0.3355765420298444,0.3079282734016661,0.34610197345371,0.301420337757701,0.3228806548871233,0.30254455906337124,0.3272738328057429
bce,MRR,0.6935495095585222,-24530691.911696028,-1.1350811706408854,-1.1758255537302256,-0.13385855477816389,0.9096406471893157,0.9078601673309771,0.586675688408477,0.5699757162229608,510.89634231420894,1.0029637576316683e-104,7.216882686479115,9.344829803311885e-11,0.020454051353518212,0.028241535782370913,0.013742159916872863,0.025925797835419633,0.0372087988688734,0.024541833525211523,0.30546615742524297,0.3310555881010873,0.30882178230755397,0.3629642850394368,0.3036390985741074,0.325231077519581,0.304744680926907,0.3295870678643672
bce,CE100,2.2232876462199855,238032.40202639392,-0.8758297856828736,2.5713562995581896,-0.019472486923059203,0.9080330326643231,0.9062208756724871,0.38340976225637313,0.3584970253778428,501.0785692162048,5.996375100558614e-104,-6.921533906198589,3.9140384943873247e-10,0.021456180106916155,0.026863256241376074,-0.016245288502120616,0.02768811952363431,0.039577763443061624,-0.021869452573617967,nan,nan,nan,nan,4.399023044861745,4.416344201575705,4.392963408081475,4.41472125893189
bce,CE32,1.1705314318469335,224522.7036876337,-0.87378210255426,2.481088350057027,-0.01973014253766385,0.9079370908960704,0.9061230434260423,0.38630057341541923,0.3615046369877595,500.5034906181215,6.665081826918036e-104,-6.86135698472661,5.228111602687347e-10,0.02078447160043426,0.026076186893595185,-0.015690858157282415,0.026851200922299184,0.03846810324434971,-0.021119426499174344,nan,nan,nan,nan,3.265283702226512,3.2822106854485287,3.259339221364509,3.280620178726132
bce,CE64,1.8321001846320202,236285.71000387735,-0.875763504076372,2.5159828548841277,-0.019820793335284734,0.908124702255369,0.9063143515608936,0.38271920108163027,0.3577785627414941,501.62916225382486,5.419658184070462e-104,-6.924912387902314,3.850845971909573e-10,0.02132968098414246,0.026701373412875647,-0.016155366044004308,0.02752124510037252,0.03934227888726243,-0.021744297927471824,3.944274577300998,3.969198487454482,3.9323391805338765,3.9657432651501643,3.9546353022645304,3.9718368580341012,3.948613955364664,3.970222358773625
